n,tiempo,r0,r1,r2,x0,x1,x2,
86,0.086,0,0,0,-0.00524306,-0.0698169,0.0130717
87,0.087,0,0,0,-0.00531267,-0.0696764,0.0136736
88,0.088,0,0,0,-0.00538213,-0.0695301,0.0142587
89,0.089,0,0,0,-0.00545143,-0.0693781,0.0148274
90,0.09,0,0,0,-0.00558954,-0.0690579,0.0158615
91,0.091,0,0,0,-0.00565835,-0.0688906,0.0163261
92,0.092,0,0,0,-0.00572698,-0.0687188,0.016775
93,0.093,0,0,0,-0.00579544,-0.0685424,0.0172723
94,0.094,0,0,0,-0.0058637,-0.068361,0.0177567
95,0.095,0,0,0,-0.00593179,-0.068175,0.0182283
96,0.096,0,0,0,-0.00599967,-0.0679844,0.0186868
97,0.097,0,0,0,-0.00606737,-0.0677893,0.0191324
98,0.098,0,0,0,-0.00613485,-0.0675899,0.0195656
99,0.099,0,0,0,-0.00626921,-0.067179,0.0203193
100,0.1,0,0,0,-0.00633608,-0.0669684,0.0206399
101,0.101,0,0,0,-0.00640272,-0.0667548,0.0209491
102,0.102,0,0,0,-0.00646915,-0.0665378,0.0213302
103,0.103,0,0,0,-0.00660134,-0.0660931,0.0219791
104,0.104,0,0,0,-0.00666709,-0.0658666,0.0222468
105,0.105,0,0,0,-0.00673261,-0.0656374,0.0225048
106,0.106,0,0,0,-0.0067979,-0.0654053,0.0228432
107,0.107,0,0,0,-0.00686295,-0.0651699,0.0231736
108,0.108,0,0,0,-0.00692777,-0.0649313,0.0234958
109,0.109,0,0,0,-0.00699233,-0.0646896,0.023809
110,0.11,0,0,0,-0.00705666,-0.0644449,0.0241133
111,0.111,0,0,0,-0.00712073,-0.0641972,0.0244091
112,0.112,0,0,0,-0.00718455,-0.0639467,0.0246966
113,0.113,0,0,0,-0.00724812,-0.0636933,0.0249759
114,0.114,0,0,0,-0.00731143,-0.0634373,0.0252473
115,0.115,0,0,0,-0.00737447,-0.0631787,0.025511
116,0.116,0,0,0,-0.00743726,-0.0629175,0.0257673
117,0.117,0,0,0,-0.00756204,-0.0623883,0.026155
118,0.118,0,0,0,-0.00762403,-0.0621214,0.0262873
119,0.119,0,0,0,-0.00768574,-0.0618533,0.026414
120,0.12,0,0,0,-0.00774719,-0.0615835,0.0266427
121,0.121,0,0,0,-0.00780837,-0.0613114,0.0268667
122,0.122,0,0,0,-0.00786927,-0.0610372,0.0270855
123,0.123,0,0,0,-0.00792989,-0.0607609,0.027298
124,0.124,0,0,0,-0.00799023,-0.0604825,0.0275044
125,0.125,0,0,0,-0.00811007,-0.0599205,0.0277889
126,0.126,0,0,0,-0.00816957,-0.059638,0.0278682
127,0.127,0,0,0,-0.00822878,-0.0593547,0.0279433
128,0.128,0,0,0,-0.00828771,-0.0590702,0.0281288
129,0.129,0,0,0,-0.00834635,-0.058784,0.0283108
130,0.13,0,0,0,-0.0084047,-0.0584959,0.0284887
131,0.131,0,0,0,-0.00846276,-0.0582062,0.0286614
132,0.132,0,0,0,-0.00857801,-0.0576224,0.0288762
133,0.133,0,0,0,-0.00863519,-0.0573296,0.0289197
134,0.134,0,0,0,-0.00869208,-0.0570364,0.02896
135,0.135,0,0,0,-0.00874868,-0.0567422,0.0291161
136,0.136,0,0,0,-0.00880498,-0.0564466,0.0292694
137,0.137,0,0,0,-0.00886098,-0.0561494,0.0294195
138,0.138,0,0,0,-0.00891668,-0.0558509,0.029565
139,0.139,0,0,0,-0.00897208,-0.055551,0.0297061
140,0.14,0,0,0,-0.00902718,-0.0552497,0.0298429
141,0.141,0,0,0,-0.00908197,-0.0549471,0.0299753
142,0.142,0,0,0,-0.00913646,-0.0546433,0.0301037
143,0.143,0,0,0,-0.00919065,-0.0543382,0.0302279
144,0.144,0,0,0,-0.00924453,-0.054032,0.0303483
145,0.145,0,0,0,-0.00935136,-0.0534168,0.0304551
146,0.146,0,0,0,-0.00940432,-0.0531091,0.0304432
147,0.147,0,0,0,-0.00945696,-0.0528015,0.0304297
148,0.148,0,0,0,-0.0095093,-0.0524935,0.0305399
149,0.149,0,0,0,-0.00956133,-0.0521845,0.0306485
150,0.15,0,0,0,-0.00961305,-0.0518744,0.0307551
151,0.151,0,0,0,-0.00966446,-0.0515633,0.0308582
152,0.152,0,0,0,-0.00971556,-0.0512513,0.0309577
153,0.153,0,0,0,-0.00976634,-0.0509383,0.0310539
154,0.154,0,0,0,-0.0098168,-0.0506244,0.0311468
155,0.155,0,0,0,-0.00986696,-0.0503096,0.0312365
156,0.156,0,0,0,-0.00991679,-0.049994,0.031323
157,0.157,0,0,0,-0.0100155,-0.0493611,0.0313604
158,0.158,0,0,0,-0.0100644,-0.0490451,0.0313131
159,0.159,0,0,0,-0.010113,-0.0487295,0.0312652
160,0.16,0,0,0,-0.0101612,-0.0484139,0.0313455
161,0.161,0,0,0,-0.0102092,-0.0480974,0.0314248
162,0.162,0,0,0,-0.0102568,-0.0477803,0.0315028
163,0.163,0,0,0,-0.0103041,-0.0474624,0.0315779
164,0.164,0,0,0,-0.0103511,-0.0471438,0.0316501
165,0.165,0,0,0,-0.0103977,-0.0468246,0.0317195
166,0.166,0,0,0,-0.0104441,-0.0465047,0.0317861
167,0.167,0,0,0,-0.0105358,-0.0458638,0.0317833
168,0.168,0,0,0,-0.0105812,-0.0455441,0.0317157
169,0.169,0,0,0,-0.0106263,-0.045225,0.0316479
170,0.17,0,0,0,-0.010671,-0.0449061,0.0317103
171,0.171,0,0,0,-0.0107154,-0.0445865,0.0317721
172,0.172,0,0,0,-0.0108033,-0.0439464,0.0317632
173,0.173,0,0,0,-0.0108468,-0.0436271,0.0316927
174,0.174,0,0,0,-0.0108899,-0.0433085,0.031622
175,0.175,0,0,0,-0.0109328,-0.04299,0.0316813
176,0.176,0,0,0,-0.0109753,-0.042671,0.0317401
177,0.177,0,0,0,-0.0110175,-0.0423515,0.0317977
178,0.178,0,0,0,-0.0110594,-0.0420314,0.0318529
179,0.179,0,0,0,-0.0111009,-0.0417108,0.0319054
180,0.18,0,0,0,-0.0111421,-0.0413897,0.0319554
181,0.181,0,0,0,-0.011183,-0.0410682,0.032003
182,0.182,0,0,0,-0.0112236,-0.0407463,0.0320481
183,0.183,0,0,0,-0.0112639,-0.040424,0.032091
184,0.184,0,0,0,-0.0113038,-0.0401013,0.0321315
185,0.185,0,0,0,-0.0113827,-0.0394555,0.0320765
186,0.186,0,0,0,-0.0114217,-0.0391337,0.0319831
187,0.187,0,0,0,-0.0114604,-0.0388129,0.0318899
188,0.188,0,0,0,-0.0114987,-0.0384924,0.0319283
189,0.189,0,0,0,-0.0115367,-0.0381715,0.0319666
190,0.19,0,0,0,-0.0115744,-0.0378504,0.0320042
191,0.191,0,0,0,-0.0116118,-0.0375288,0.0320396
192,0.192,0,0,0,-0.0116488,-0.037207,0.0320728
193,0.193,0,0,0,-0.0116855,-0.0368849,0.0321039
194,0.194,0,0,0,-0.0117219,-0.0365625,0.0321328
195,0.195,0,0,0,-0.0117938,-0.0359178,0.0320553
196,0.196,0,0,0,-0.0118292,-0.0355967,0.031951
197,0.197,0,0,0,-0.0118643,-0.0352766,0.0318472
198,0.198,0,0,0,-0.0119336,-0.0346378,0.0317724
199,0.199,0,0,0,-0.0119678,-0.0343196,0.0316721
200,0.2,0,0,0,-0.0120016,-0.0340024,0.0315737
201,0.201,0,0,0,-0.0120351,-0.0336856,0.0316053
202,0.202,0,0,0,-0.0120683,-0.0333685,0.0316368
203,0.203,0,0,0,-0.0121012,-0.0330512,0.0316675
204,0.204,0,0,0,-0.0121338,-0.0327336,0.0316961
205,0.205,0,0,0,-0.0121661,-0.0324158,0.0317223
206,0.206,0,0,0,-0.012198,-0.0320977,0.0317464
207,0.207,0,0,0,-0.0122296,-0.0317795,0.0317684
208,0.208,0,0,0,-0.0122609,-0.0314611,0.0317883
209,0.209,0,0,0,-0.0122919,-0.0311425,0.0318061
210,0.21,0,0,0,-0.0123226,-0.0308238,0.0318219
211,0.211,0,0,0,-0.0123529,-0.030505,0.0318357
212,0.212,0,0,0,-0.0123829,-0.0301861,0.0318477
213,0.213,0,0,0,-0.012442,-0.0295487,0.0317384
214,0.214,0,0,0,-0.0124711,-0.0292316,0.0316193
215,0.215,0,0,0,-0.0124999,-0.0289156,0.0315009
216,0.216,0,0,0,-0.0125283,-0.0286002,0.0315125
217,0.217,0,0,0,-0.0125564,-0.0282847,0.0315242
218,0.218,0,0,0,-0.0125843,-0.0279692,0.0315355
219,0.219,0,0,0,-0.0126118,-0.0276536,0.031545
220,0.22,0,0,0,-0.0126389,-0.0273379,0.0315526
221,0.221,0,0,0,-0.0126658,-0.0270222,0.0315583
222,0.222,0,0,0,-0.0126923,-0.0267065,0.0315622
223,0.223,0,0,0,-0.0127186,-0.0263908,0.0315643
224,0.224,0,0,0,-0.0127445,-0.0260751,0.0315647
225,0.225,0,0,0,-0.0127701,-0.0257595,0.0315633
226,0.226,0,0,0,-0.0127954,-0.0254439,0.0315603
227,0.227,0,0,0,-0.012845,-0.0248136,0.0314233
228,0.228,0,0,0,-0.0128934,-0.0241887,0.0310341
229,0.229,0,0,0,-0.0129171,-0.0238798,0.0307805
230,0.23,0,0,0,-0.0129405,-0.0235727,0.0306585
231,0.231,0,0,0,-0.0129636,-0.0232663,0.0306673
232,0.232,0,0,0,-0.0129865,-0.0229598,0.0306776
233,0.233,0,0,0,-0.013009,-0.0226533,0.0306875
234,0.234,0,0,0,-0.0130311,-0.0223467,0.0306953
235,0.235,0,0,0,-0.013053,-0.02204,0.0307011
236,0.236,0,0,0,-0.0130746,-0.0217334,0.0307049
237,0.237,0,0,0,-0.0130959,-0.0214267,0.0307066
238,0.238,0,0,0,-0.0131169,-0.0211201,0.0307065
239,0.239,0,0,0,-0.0131375,-0.0208136,0.0307044
240,0.24,0,0,0,-0.0131779,-0.0202012,0.0305725
241,0.241,0,0,0,-0.0131977,-0.0198967,0.0304446
242,0.242,0,0,0,-0.0132171,-0.0195935,0.0303175
243,0.243,0,0,0,-0.0132362,-0.019291,0.0303148
244,0.244,0,0,0,-0.0132551,-0.0189885,0.0303122
245,0.245,0,0,0,-0.0132736,-0.0186861,0.0303093
246,0.246,0,0,0,-0.0132918,-0.0183837,0.0303046
247,0.247,0,0,0,-0.0133098,-0.0180815,0.0302979
248,0.248,0,0,0,-0.0133274,-0.0177793,0.0302895
249,0.249,0,0,0,-0.0133447,-0.0174773,0.0302793
250,0.25,0,0,0,-0.0133618,-0.0171755,0.0302674
251,0.251,0,0,0,-0.0133949,-0.0165728,0.0301181
252,0.252,0,0,0,-0.013411,-0.0162733,0.0299827
253,0.253,0,0,0,-0.0134269,-0.0159751,0.0298482
254,0.254,0,0,0,-0.0134424,-0.0156776,0.0298363
255,0.255,0,0,0,-0.0134576,-0.0153804,0.0298245
256,0.256,0,0,0,-0.0134725,-0.0150832,0.0298126
257,0.257,0,0,0,-0.0134872,-0.0147863,0.0297989
258,0.258,0,0,0,-0.0135015,-0.0144895,0.0297834
259,0.259,0,0,0,-0.0135156,-0.0141929,0.0297664
